amount_borrowed,term,borrower_rate,installment,grade,principal_balance,principal_paid,interest_paid,late_fees_paid,days_past_due,default_flag
3000.0,36,0.1075,97.87,B,0.0,3000.0,226.05,0.0,0,0
12500.0,36,0.0944,400.07,B,9697.66,2802.34,761.35,0.0,60,0
25000.0,60,0.1398,581.45,C,0.0,12887.52,8044.68,0.0,363,0
15000.0,36,0.113,493.2145338910154,C,7709.6,7290.4,2080.59,0.0,0,0
10000.0,60,0.1505,238.17,C,8549.77,1450.23,1366.58,0.0,29,0
12000.0,60,0.1659,295.6,D,0.0,3308.42,3194.78,0.0,941,0
9600.0,36,0.1153,316.71,B,0.0,9600.0,1289.97,0.0,0,0
20000.0,60,0.1921999999999999,521.24,D,0.0,4691.99,5731.51,0.0,1094,0
12000.0,36,0.1545,418.6332091204943,D,9787.9,2212.1,1136.94,0.0,54,0
15000.0,36,0.231,581.4279175923284,E,7937.55,7062.45,4566.15,0.0,0,0
10000.0,60,0.0943,209.68,B,9603.61,396.39,227.41,0.0,60,0
28000.0,60,0.1099,608.6482168659055,C,0.0,28000.0,302.86,0.0,0,0
28000.0,36,0.1049,909.94,B,0.0,28000.0,10.61,0.0,0,0
3000.0,36,0.0943,96.01,B,2780.98,219.02,67.44,0.0,29,0
10000.0,36,0.1505,346.9,C,0.0,10000.0,255.67,0.0,0,0
13600.0,60,0.0899,282.25,B,9303.72,4296.28,1882.65,0.0,60,0
32000.0,36,0.1043,1039.0222829943298,B,0.0,32000.0,5361.16,0.0,0,0
14400.0,36,0.0532,433.66,A,4232.44,10167.56,1103.34,0.0,29,0
7500.0,36,0.0698,231.5096502976704,A,0.0,7500.0,800.55,0.0,0,0
15000.0,60,0.1335,343.9896373526456,C,0.0,15000.0,581.13,0.0,0,0
17725.0,60,0.2098999999999999,479.43,E,9014.08,8710.92,8912.59,0.0,60,0
20000.0,36,0.1115,656.1959467334378,C,0.0,20000.0,2476.82,0.0,0,0
4000.0,36,0.1433,137.36,C,0.0,4000.0,425.11,0.0,0,0
17000.0,36,0.1274,570.68,C,8356.5,8643.5,2746.04,0.0,29,0
4700.0,36,0.1599,165.22,C,3008.94,1691.06,808.12,0.0,60,0
9000.0,36,0.2399,353.0484201037608,E,4273.55,4726.45,3040.65,0.0,0,0
30000.0,36,0.2099,1130.0979945132317,E,15906.24,14093.76,4327.14,0.0,111,0
9100.0,36,0.1951999999999999,335.97,E,0.0,1805.83,1217.9,0.0,1125,0
14000.0,60,0.1855,359.72,E,0.0,14000.0,5499.43,0.0,0,0
6000.0,36,0.0797,187.94,A,4156.65,1843.35,409.27,0.0,60,0
2400.0,36,0.1349,81.44,C,1642.58,757.42,306.7,0.0,60,0
13200.0,36,0.1259,442.16,C,0.0,13200.0,2482.64,0.0,0,0
15000.0,36,0.1114,492.08,B,0.0,15000.0,2802.57,24.6000002442,0,0
5000.0,36,0.1549,174.53,C,4890.01,109.99,55.93,0.0,60,0
12000.0,60,0.2075,322.96,E,0.0,2107.41,3062.47,0.0,363,0
27200.0,60,0.0899,564.5,B,19448.17,7751.83,3504.21,0.0,60,0
3225.0,60,0.258,96.18,G,0.0,82.27,206.27,0.0,1429,0
10550.0,36,0.1149,347.85,B,0.0,10550.0,1523.79,0.0,0,0
18000.0,60,0.1408,419.58,C,15331.59,2668.41,2352.47,0.0,60,0
15000.0,36,0.2394,588.0203426654467,E,0.0,14999.99,1192.2,0.0,0,0
35000.0,60,0.1167,772.74,B,0.0,35000.0,2852.96,0.0,0,0
10000.0,60,0.1735,250.4115653992515,D,0.0,10000.0,461.84,0.0,0,0
35000.0,36,0.0726,1084.87,A,0.0,35000.0,3779.97,0.0,0,0
20000.0,36,0.0716,619.006079406622,A,0.0,20000.0,2286.02,0.0,0,0
20000.0,36,0.1099,654.68,B,0.0,20000.0,3540.1,0.0,0,0
14000.0,36,0.1229,466.95,C,0.0,14000.0,1764.81,0.0,0,0
19200.0,60,0.0749,384.63738169532905,A,17029.47,2170.53,906.59,0.0,0,0
5000.0,36,0.1081,163.2440670347434,C,0.0,5000.0,598.21,0.0,0,0
35000.0,36,0.1099,1145.69,B,0.0,35000.0,5443.14,0.0,0,0
10000.0,36,0.1049,324.98,B,3989.88,6010.12,1458.59,0.0,29,0
18000.0,60,0.0993,381.83,B,16574.02,1425.98,840.18,0.0,29,0
20000.0,60,0.1333,458.45,C,0.0,20000.0,324.45,0.0,0,0
4800.0,36,0.0944,153.63,B,611.24,4188.76,252.14,0.0,60,0
11000.0,36,0.1311,371.22,B,0.0,11000.0,1501.23,0.0,0,0
3500.0,36,0.0762,109.07,A,0.0,3500.0,426.31,0.0,0,0
8000.0,36,0.1274,268.56,C,5031.18,2968.82,1053.92,0.0,29,0
7500.0,36,0.1699,267.36,D,0.0,829.01,500.71,0.0,455,0
25000.0,60,0.1859,642.8868953904025,D,23385.23,1614.77,2242.57,0.0,0,0
8950.0,36,0.1699,319.05,D,0.0,5185.99,2135.26,0.0,516,0
12000.0,60,0.1499,285.42,C,10099.95,1900.05,1800.42,0.0,60,0
5000.0,36,0.0699,154.37,A,2465.33,2534.67,421.42,0.0,29,0
14000.0,60,0.1505,333.43,C,12152.52,1847.48,1796.84,16.67,60,0
1200.0,36,0.1499,41.6,C,0.0,1200.0,268.74,0.0,0,0
12000.0,36,0.0917,382.55,B,0.0,12000.0,1797.03,0.0,0,0
32000.0,36,0.1049,1039.93,B,0.0,32000.0,5491.21,0.0,0,0
3200.0,36,0.0949,102.5,B,1168.87,2031.13,427.18,0.0,29,0
10000.0,60,0.1745,250.9517889686937,D,8116.17,1755.07,2009.18,0.0,0,0
9325.0,36,0.1531,324.68,C,0.0,838.72,444.14,0.0,759,0
17600.0,36,0.0649,539.35,A,0.0,17600.0,215.34,0.0,0,0
11200.0,60,0.1144,245.98,B,0.0,11200.0,1720.67,0.0,0,0
11000.0,36,0.0974,353.5978211485711,B,0.0,11000.0,574.16,0.0,0,0
20000.0,60,0.1385,463.8111687115735,C,4367.95,15632.05,7558.45,0.0,0,0
24000.0,36,0.0769,748.65,A,0.0,24000.0,2925.58,0.0,0,0
24000.0,36,0.0532,722.76,A,7054.25,16945.75,1838.92,0.0,60,0
1500.0,36,0.1007,48.46,B,1464.13,35.87,10.91,0.0,29,0
3475.0,36,0.1629,122.67,D,0.0,3475.0,713.7,0.0,0,0
2500.0,36,0.1475,86.35756917634455,D,0.0,2500.0,538.47,0.0,0,0
10250.0,36,0.1367,348.69,C,3277.64,6972.36,2078.01,0.0,60,0
10500.0,60,0.1115,229.0816935313283,C,0.0,10500.0,1519.71,0.0,0,0
10000.0,36,0.0758,311.4297281562199,A,0.0,10000.0,1165.12,0.0,0,0
5000.0,36,0.1776,180.17,D,0.0,5000.0,832.53,0.0,0,0
10500.0,60,0.1561,253.17,D,0.0,10500.0,136.59,0.0,0,0
9000.0,60,0.1855,231.2421596412748,D,0.0,1426.39,1810.97,0.0,0,1
13675.0,60,0.1825,349.12,E,7219.1,6455.9,5761.14,0.0,151,0
6800.0,36,0.1229,226.81,C,0.0,6800.0,1360.1,0.0,0,0
10000.0,36,0.1433,343.39,C,0.0,10000.0,1848.01,0.0,0,0
12000.0,36,0.0949,384.34,B,0.0,12000.0,1029.32,0.0,0,0
4000.0,36,0.0532,120.46,A,2628.45,1371.55,192.07,0.0,29,0
15000.0,36,0.1446,516.0220901790088,D,11083.48,3916.52,1759.7,0.0,127,0
20000.0,36,0.1499,693.21,C,0.0,20000.0,363.1,0.0,0,0
22000.0,36,0.0899,699.5,B,9889.94,12110.06,2557.46,0.0,60,0
5000.0,36,0.1278999999999999,167.97,C,0.0,2261.95,760.69,0.0,210,0
18000.0,60,0.2098999999999999,486.86,E,0.0,2066.59,3288.87,0.0,1064,0
23000.0,36,0.0532,692.64,A,9382.02,13617.98,1613.3,0.0,60,0
12000.0,36,0.0859,379.32,A,5376.44,6623.56,1330.71,0.0,29,0
20000.0,60,0.1447,470.26,C,0.0,20000.0,7971.09,0.0,0,0
12000.0,36,0.1365,408.1,C,0.0,12000.0,1412.77,0.0,0,0
25000.0,36,0.1159,825.470656288215,C,23827.78,1172.22,478.72,0.0,0,0
22425.0,36,0.1199,744.73,C,0.0,22425.0,2948.9,0.0,0,0
24000.0,60,0.0999,509.82,B,12685.91,11314.09,4986.83,0.0,60,0
13000.0,60,0.1299,295.73,C,5063.17,7936.83,4221.87,0.0,60,0
20000.0,60,0.1167,441.57,B,0.0,1518.93,1170.49,0.0,1278,0
15500.0,36,0.1268999999999999,519.95,C,2025.74,13474.26,3136.82,0.0,60,0
16500.0,36,0.0789,516.22,A,0.0,16500.0,1632.5,0.0,0,0
14000.0,36,0.1747,502.42,D,13091.09,908.91,571.17,0.0,29,0
28000.0,60,0.1745,702.6650091123423,D,0.0,28000.0,11477.79,0.0,0,0
10000.0,36,0.1515,347.3882919496851,D,10000.0,0.0,0.0,0.0,715,0
29850.0,60,0.2048999999999999,799.01,E,0.0,6821.89,9158.31,39.95,1003,0
5000.0,60,0.0966,105.40068872073184,B,0.0,5000.0,153.16,0.0,0,0
40000.0,60,0.0993,848.51,B,36286.25,3713.75,2170.65,0.0,60,0
8000.0,36,0.0746,248.71,A,7751.02,248.98,43.1,0.0,60,0
8000.0,36,0.0917,255.04,B,0.0,8000.0,958.46,0.0,0,0
11500.0,60,0.176,289.5278024950802,D,0.0,11500.0,2194.8048,0.0,0,0
9100.0,36,0.1075,296.85,B,0.0,9100.0,704.84,0.0,0,0
35000.0,36,0.1499,1213.12,C,18476.86,16523.14,6599.01,0.0,29,0
5000.0,36,0.1365,170.04,C,0.0,5000.0,271.36,0.0,0,0
4200.0,36,0.1268999999999999,140.89,C,0.0,4200.0,164.4,0.0,0,0
11000.0,36,0.1261999999999999,368.63,C,9441.85,1558.15,661.35,0.0,60,0
35000.0,60,0.1423,818.5682147287389,D,0.0,35000.0,3512.39,0.0,0,0
18000.0,36,0.1709,642.56,D,16013.16,1986.84,1208.87,0.0,60,0
9000.0,36,0.1757,323.44,D,0.0,9000.0,131.78,0.0,0,0
3000.0,36,0.1024,97.13994949330645,B,0.0,3000.0,99.72,0.0,0,0
10000.0,60,0.1443,234.91779244975373,D,4877.63,5122.37,3334.75,0.0,0,0
20000.0,36,0.1274,671.38,C,10392.39,9607.61,3155.69,0.0,60,0
4000.0,36,0.3182,173.81818432179352,G,3318.18,681.82,882.56,0.0,0,0
28000.0,36,0.0789,876.0,A,0.0,28000.0,2619.46,0.0,0,0
20000.0,60,0.1333,458.45,C,0.0,20000.0,5664.1,0.0,0,0
5000.0,36,0.196,184.8004325798016,E,0.0,2002.15,1139.45,0.0,0,1
20000.0,36,0.0532,602.295625750725,A,14221.42,5778.58,846.72,0.0,0,0
3000.0,36,0.2699,122.4595512742947,F,0.0,3000.0,1118.4,0.0,0,0
10000.0,36,0.2181,380.9223050943072,E,0.0,10000.0,2316.62,0.0,0,0
1000.0,36,0.2387,39.17,E,961.06,38.94,38.07,0.0,60,0
6025.0,36,0.1599,211.8,C,0.0,6025.0,280.19,0.0,0,0
12000.0,36,0.0916,382.5,B,0.0,12000.0,1585.28,0.0,0,0
12000.0,36,0.2095,451.7928037167714,E,0.0,1184.47,1074.48,0.0,0,1
35000.0,60,0.1299,796.18,C,0.0,35000.0,6379.82,0.0,0,0
1500.0,36,0.1259,50.25,C,290.87,1209.13,301.9,0.0,60,0
10000.0,36,0.223,383.458269189941,E,9601.97,398.03,368.89,0.0,0,0
2000.0,36,0.0993,64.47,B,1398.05,601.95,170.59,0.0,60,0
12800.0,60,0.1408,298.37,C,10903.02,1896.98,1715.84,0.0,29,0
40000.0,36,0.1139,1316.95,B,26036.91,13963.09,4448.9,0.0,60,0
7700.0,36,0.088,244.1418353453297,B,0.0,7700.0,862.73,0.0,0,0
20000.0,36,0.2248,768.7843733987406,E,0.0,20000.0,1353.29,0.0,0,0
5000.0,36,0.0699,154.37,A,2491.38,2508.62,422.47,0.0,60,0
35000.0,36,0.0851,1105.025995671184,B,13671.85,21328.15,4087.54,0.0,0,0
7350.0,36,0.2408,288.68,F,0.0,7350.0,1819.23,0.0,0,0
6000.0,36,0.1659,212.7,D,2241.32,3758.68,1581.38,0.0,60,0
24000.0,60,0.1499,570.84,C,0.0,24000.0,2288.74,0.0,0,0
6000.0,60,0.2555,178.0478527854051,F,3004.24,2995.76,3948.19,0.0,0,0
12000.0,36,0.0593,364.69,A,0.0,12000.0,1124.61,0.0,0,0
16925.0,36,0.1629,597.46,D,0.0,16925.0,3166.04,0.0,0,0
20000.0,36,0.2499,795.0907443458669,E,14425.15,5574.85,4761.32,0.0,0,0
2000.0,36,0.3134,86.37768358435345,G,0.0,2000.0,758.54,0.0,0,0
6000.0,36,0.1091,196.18,B,4524.33,1475.67,478.86,0.0,60,0
15000.0,36,0.1797,542.0602176343946,D,0.0,15000.0,3902.74,0.0,0,0
10000.0,36,0.1199,332.1,B,8076.26,1923.74,726.4,0.0,60,0
20000.0,36,0.0707,618.19,A,0.0,20000.0,58.91,0.0,0,0
24000.0,60,0.1399,558.32,C,0.0,1425.45,1347.5,0.0,881,0
6000.0,36,0.1099,196.41,B,0.0,6000.0,1070.5,0.0,0,0
4500.0,36,0.1139,148.16,B,2315.78,2184.22,627.97,0.0,60,0
5000.0,36,0.1249,167.25,B,0.0,5000.0,901.19,0.0,0,0
15175.0,36,0.1599,533.44,C,10507.31,4667.69,2253.55,0.0,60,0
5000.0,36,0.0993,161.18,B,3885.37,1114.63,330.47,0.0,60,0
4000.0,60,0.2599,119.73819758582546,E,0.0,4000.0,698.2,0.0,0,0
7000.0,36,0.1099,229.14,B,0.0,7000.0,1198.84,0.0,0,0
28000.0,60,0.1199,622.71,B,25890.24,2109.76,1514.6,0.0,60,0
10000.0,60,0.1805999999999999,254.27,D,9575.46,424.54,582.51,0.0,60,0
15000.0,36,0.1399,512.6,C,0.0,337.72,163.22,0.0,547,0
25000.0,36,0.2099,941.7483287610262,E,13368.36,11631.64,4381.61,0.0,0,0
13000.0,36,0.0789,406.72,A,0.0,13000.0,561.86,0.0,0,0
10000.0,36,0.1335,338.63,C,0.0,10000.0,1859.55,0.0,0,0
6500.0,36,0.0949,208.19,B,0.0,6500.0,331.14,0.0,0,0
12500.0,60,0.2499,366.8182627915452,E,10258.81,2241.19,4361.57,0.0,9,0
10000.0,36,0.2974,423.09295110754,F,8249.56,1750.44,2057.37,0.0,0,0
8200.0,36,0.1699,292.32,D,0.0,8200.0,2238.08,0.0,0,0
10000.0,36,0.088,317.0673186302983,B,0.0,10000.0,1246.64,0.0,0,0
10000.0,36,0.0849,315.63,B,2148.16,7851.84,1313.21,0.0,29,0
10000.0,36,0.0999,322.63,B,1263.9,8736.1,1582.51,0.0,29,0
4000.0,60,0.2129,108.8669897861148,E,3845.03,154.97,280.51,0.0,0,0
5000.0,36,0.1261999999999999,167.56,C,4045.61,954.39,382.58,0.0,60,0
20000.0,36,0.1229,667.06,C,0.0,20000.0,3388.68,0.0,0,0
15000.0,36,0.0749,466.52438513236,B,2737.31,12262.69,1732.91,0.0,0,0
9600.0,36,0.0789,300.35,A,0.0,9600.0,1008.74,0.0,0,0
10000.0,36,0.0759,311.48,A,3875.33,6124.67,1035.15,0.0,60,0
5000.0,36,0.1541,174.3322187418359,D,1318.59,3681.41,1199.83,0.0,0,0
12000.0,60,0.3017,389.5,F,11732.18,267.82,1030.32,19.48,60,0
21000.0,36,0.0662,644.78,A,0.0,21000.0,2211.95,0.0,0,0
18000.0,36,0.1199,597.78,C,0.0,18000.0,2593.5,0.0,0,0
15000.0,36,0.0929,479.02311299476753,B,12773.76,2226.24,647.88,0.0,0,0
20000.0,36,0.2499,795.0907443458669,E,0.0,1987.79,1987.66,0.0,0,1
20000.0,60,0.1199,444.79,C,0.0,20000.0,8.67,0.0,0,0
31500.0,60,0.1153,693.25,B,16419.19,15080.81,7776.26,0.0,29,0
15000.0,60,0.189,388.2833746834123,D,0.0,4599.27,5107.73,0.0,0,1
35000.0,36,0.1407,1197.41,C,34212.96,787.04,478.77,0.0,60,0
6000.0,36,0.1561,209.79,D,0.0,6000.0,1468.86,0.0,0,0
7000.0,36,0.0712,216.5239463395088,A,0.0,7000.0,503.13,0.0,0,0
4000.0,36,0.0532,120.459125150145,A,1290.88,2709.12,302.38,0.0,0,0
9000.0,36,0.063,275.0224788891469,A,0.0,9000.0,419.61,0.0,0,0
2000.0,36,0.1091,65.4,B,1456.35,543.65,183.03,0.0,29,0
6001.0,36,0.0749,186.64085567861943,B,916.16,5084.84,701.0,0.0,0,0
20000.0,36,0.1169,661.3288470125827,C,0.0,20000.0,273.66,0.0,0,0
32000.0,60,0.1229,716.53,C,0.0,32000.0,8857.0,0.0,0,0
16000.0,36,0.0749,497.63,A,9765.68,6234.32,1223.47,0.0,60,0
27000.0,60,0.2498999999999999,792.33,F,0.0,27000.0,4859.05,0.0,0,0
4000.0,36,0.1139,131.7,B,0.0,4000.0,51.5,0.0,0,0
18625.0,36,0.0603,566.87,A,0.0,18625.0,1775.02,0.0,0,0
9000.0,36,0.1408,307.95,C,7313.13,1686.87,805.05,0.0,29,0
8400.0,36,0.0692,259.07,A,0.0,8400.0,922.91,0.0,0,0
3000.0,36,0.1091,98.09,B,2108.84,891.16,290.51,15.0,60,0
19000.0,36,0.0624,580.09,A,576.9,18423.1,1873.46,0.0,60,0
28000.0,36,0.1099,916.56,B,0.0,28000.0,4525.52,0.0,0,0
14000.0,60,0.1261999999999999,315.83,C,12417.21,1582.79,1249.86,0.0,60,0
15000.0,36,0.2145,568.6,D,12094.08,2905.92,2166.79,0.0,29,0
20000.0,60,0.1306,455.68,C,19761.99,238.01,203.16,0.0,29,0
6675.0,36,0.1433,229.21,C,0.0,4126.71,1369.02,0.0,272,0
6000.0,36,0.0993,193.41,B,4194.16,1805.84,511.77,0.0,60,0
6000.0,36,0.0716,185.7018238219866,A,0.0,6000.0,496.69,0.0,0,0
13000.0,60,0.1105,282.98,B,13000.0,0.0,0.0,0.0,60,0
16000.0,36,0.0607,487.26,A,15185.29,814.71,154.41,0.0,60,0
35000.0,36,0.075,1088.7176356229616,A,16140.23,18859.77,2693.59,0.0,0,0
15000.0,36,0.0532,451.73,A,12267.25,2732.75,441.78,0.0,60,0
17275.0,60,0.1999,457.59,E,0.0,7980.94,7986.75,0.0,302,0
9600.0,36,0.1099,314.25,B,0.0,9600.0,1712.84,0.0,0,0
10000.0,36,0.2974,423.09295110754,F,0.0,10000.0,3291.57,0.0,0,0
5500.0,36,0.1261999999999999,184.32,C,4312.62,1187.38,467.64,0.0,60,0
14000.0,36,0.1153,461.87,B,0.0,14000.0,2554.43,0.0,0,0
20000.0,36,0.1278999999999999,671.86,C,7530.39,12469.61,3640.82,0.0,29,0
10000.0,36,0.0733999999999999,310.33,A,8994.17,1005.83,227.33,0.0,29,0
9000.0,36,0.1588,315.89,C,0.0,9000.0,1608.98,0.0,0,0
13325.0,60,0.1499,316.94,C,0.0,13325.0,1430.37,0.0,0,0
10000.0,36,0.0824,314.48,B,6400.71,3599.29,798.85,0.0,60,0
9450.0,36,0.1409,323.4,B,0.0,9450.0,2192.04,0.0,0,0
3000.0,36,0.0949,96.09,B,0.0,3000.0,339.19,0.0,0,0
14000.0,60,0.1349,322.07,C,10933.82,3066.18,2398.52,0.0,60,0
7200.0,36,0.1399,246.05,C,0.0,7200.0,1281.84,0.0,0,0
36000.0,60,0.0796,729.27,A,35509.53,490.47,206.96,0.0,60,0
19875.0,36,0.1366,676.01,C,0.0,8383.58,3133.24,0.0,790,0
16000.0,36,0.0736,496.6713715179496,A,0.0,16000.0,1690.76,0.0,0,0
24000.0,36,0.0603,730.46,A,0.0,24000.0,2296.28,0.0,0,0
40000.0,60,0.0944,838.91,B,34568.03,5431.97,3093.49,0.0,60,0
15000.0,60,0.2248,418.38772602574153,E,0.0,15000.0,4397.43,0.0,0,0
22500.0,36,0.1042,730.46,B,0.0,22500.0,939.88,0.0,0,0
22200.0,36,0.0649,680.31,A,0.0,22200.0,2291.03,0.0,0,0
20000.0,60,0.1268999999999999,451.9,C,10225.27,9774.73,5575.77,0.0,60,0
4500.0,60,0.1415,105.05740297600798,C,987.95,3512.05,1739.2055,0.0,0,0
12000.0,36,0.1229,400.24,C,0.0,12000.0,1646.25,0.0,0,0
24000.0,60,0.0917,500.19,B,0.0,7186.43,3305.33,0.0,394,0
35000.0,60,0.0769,704.4925454374861,B,28516.55,6483.45,2674.92,0.0,0,0
30000.0,36,0.1408,1026.5,C,9405.35,20594.65,2960.71,0.0,60,0
2800.0,36,0.0532,84.33,A,0.0,2800.0,164.43,0.0,0,0
8500.0,36,0.0899,270.26,B,3071.7,5428.3,1033.43,0.0,60,0
15000.0,36,0.0769,467.9033001509166,A,0.0,15000.0,1846.01,0.0,0,0
32000.0,36,0.1007,1033.61,B,31234.92,765.08,250.63,0.0,60,0
5000.0,36,0.1189,165.8089807372279,B,0.0,5000.0,295.1912,0.0,0,0
24000.0,60,0.2623999999999999,721.99,E,0.0,1244.44,3052.51,0.0,455,0
20000.0,36,0.0975,643.0,B,0.0,20000.0,1952.48,0.0,0,0
6000.0,36,0.1049,194.99,B,3067.73,2932.27,785.45,0.0,60,0
30000.0,36,0.1449,1032.49,C,0.0,30000.0,4018.18,0.0,0,0
14400.0,36,0.1099,471.37,B,1843.06,12556.94,2518.11,0.0,29,0
35000.0,60,0.1855,899.28,E,19727.76,15272.24,14385.4,0.0,60,0
16800.0,60,0.1099,365.19,B,7542.67,9257.33,4244.44,0.0,60,0
20000.0,36,0.0735,620.75,A,16964.35,3035.65,680.68,0.0,29,0
24000.0,36,0.0949,768.68,B,0.0,24000.0,3647.11,0.0,0,0
14400.0,36,0.1153,475.06,B,0.0,14400.0,1823.03,0.0,0,0
10050.0,36,0.1318,339.5,C,0.0,3182.94,1223.2,0.0,606,0
14375.0,60,0.2498999999999999,421.85,F,0.0,14375.0,1181.92,0.0,0,0
14000.0,36,0.1075,456.69,B,0.0,14000.0,1606.06,0.0,0,0
20000.0,36,0.1199,664.2,B,14628.97,5371.03,1908.53,0.0,29,0
6025.0,36,0.1199,200.09,C,561.32,5463.68,1029.5,0.0,60,0
3500.0,36,0.1545,122.10135266014416,D,1355.94,2144.06,491.44,0.0,0,0
9600.0,36,0.0721,297.35,A,7137.45,2462.55,503.26,0.0,60,0
6000.0,36,0.079,187.75,A,0.0,1526.08,350.02,0.0,1490,0
18000.0,36,0.1153,593.83,B,0.0,18000.0,2609.2,0.0,0,0
18000.0,36,0.1313,607.6188396773766,C,0.0,18000.0,3418.93,0.0,0,0
15000.0,60,0.179,380.08588492463736,D,0.0,15000.0,2739.81,0.0,0,0
20000.0,36,0.2444,789.284974200166,E,19230.29,769.71,808.85,0.0,0,0
9000.0,36,0.1545,313.97490684037075,D,5506.78,3493.22,1530.3,0.0,0,0
16425.0,60,0.1629,401.96,D,0.0,7389.45,5930.13,20.1,394,0
24000.0,60,0.1099,521.7,B,12429.26,11570.74,5616.05,0.0,29,0
12000.0,60,0.1631,293.796924050954,D,0.0,12000.0,719.71,0.0,0,0
7000.0,36,0.0532,210.81,A,5909.31,1090.69,172.1,0.0,60,0
15000.0,36,0.1693,534.2684907020348,D,10436.77,4563.23,2382.28,0.0,0,0
14000.0,60,0.1064,301.89,B,7610.62,6389.38,2961.93,105.09,60,0
20000.0,36,0.1154,659.900668153316,C,0.0,20000.0,2400.11,0.0,0,0
15000.0,36,0.1076,489.3776838590938,C,0.0,15000.0,2600.06,0.0,0,0
15000.0,36,0.1299,505.34,C,5222.44,9777.56,2834.29,0.0,151,0
16000.0,36,0.1049,519.97,B,9935.99,6064.01,1768.18,0.0,29,0
7000.0,36,0.1349,237.52,C,3460.17,3539.83,1205.32,0.0,60,0
10000.0,36,0.1149,329.72,B,6245.18,3754.82,1184.6,0.0,60,0
22000.0,60,0.2248,613.635331504421,E,0.0,1456.97,1938.51,30.68,0,1
10000.0,60,0.1359,230.57,C,9024.47,975.53,861.48,0.0,60,0
4975.0,36,0.2299,192.56,F,0.0,4975.0,1945.39,0.0,0,0
6000.0,36,0.0532,180.69,A,0.0,6000.0,503.02,0.0,0,0
35000.0,60,0.2509,1029.15,F,23308.4,11691.6,18225.48,0.0,60,0
9500.0,36,0.1757,341.41,D,0.0,9500.0,2799.66,0.0,0,0
15000.0,60,0.163,367.1661631787531,D,0.0,15000.0,2908.18,0.0,0,0
8000.0,36,0.1259,267.98,C,1298.51,6701.49,1591.9,0.0,60,0
12000.0,36,0.1299,404.27,C,3082.12,8917.88,2384.36,0.0,60,0
12000.0,36,0.0532,361.38,A,6901.73,5098.27,680.26,0.0,29,0
2000.0,36,0.1561,69.93,D,0.0,2000.0,511.77,0.0,0,0
7000.0,36,0.0874,221.752044635996,B,0.0,7000.0,216.42,0.0,0,0
15000.0,36,0.0629,458.30265071954767,A,0.0,15000.0,1104.71,22.91,0,0
24000.0,36,0.1727,858.9,D,0.0,10465.35,4948.8,0.0,302,0
20000.0,60,0.1855,513.88,E,0.0,6793.35,7237.11,25.69,60,0
3000.0,36,0.0724,92.97,A,1559.18,1440.82,250.23,0.0,60,0
10300.0,36,0.171,367.74,C,0.0,2611.07,1433.5,0.0,1398,0
12225.0,36,0.1561,427.45,D,0.0,12225.0,506.04,0.0,0,0
18000.0,36,0.1069,586.6579390488045,C,16273.38,1726.62,620.02,0.0,0,0
5000.0,36,0.0532,150.57390643768125,A,0.0,5000.0,377.15,0.0,0,0
4800.0,36,0.0824,150.95,B,2942.49,1857.51,404.54,0.0,29,0
5250.0,36,0.1757,188.67,D,0.0,5250.0,1300.53,15.0000000172,0,0
11200.0,60,0.1602,272.49,C,10568.51,631.49,720.99,0.0,60,0
15000.0,36,0.1261999999999999,502.67,C,10999.94,4000.06,1463.15,0.0,60,0
15000.0,60,0.1572,362.5430221621919,D,10796.94,4203.06,3772.82,0.0,0,0
33000.0,60,0.1259,743.95,C,18518.07,14481.93,8489.15,0.0,29,0
25000.0,36,0.1805999999999999,904.57,D,22277.68,2722.32,1775.45,0.0,29,0
10500.0,60,0.0819,213.86,A,0.0,10500.0,453.94,0.0,0,0
18000.0,36,0.0824,566.05,B,12005.1,5994.9,1355.51,0.0,60,0
25000.0,60,0.1597,607.5530005167916,D,14539.85,10460.15,8373.9,0.0,0,0
24000.0,36,0.0975,771.6,B,0.0,24000.0,2426.46,0.0,0,0
5500.0,36,0.098,176.95353425161898,B,912.94,4587.06,853.39,0.0,0,0
5600.0,36,0.1199,185.98,B,4239.68,1360.32,495.75,0.0,121,0
9000.0,36,0.2599,362.5676437884272,E,5342.84,3417.81,2745.88,0.0,0,0
25000.0,60,0.1757,629.01,D,0.0,25000.0,1613.89,0.0,0,0
5000.0,36,0.1465,172.48,C,0.0,5000.0,946.44,0.0,0,0
18700.0,36,0.1855,681.23,E,0.0,9102.3,4503.03,0.0,455,0
6400.0,36,0.2098999999999999,241.09,E,0.0,2531.24,1559.83,0.0,302,0
20000.0,36,0.0736,620.839214397437,A,0.0,20000.0,2353.31,0.0,0,0
14000.0,60,0.1953,367.27,D,9324.1,4675.9,5225.2,0.0,60,0
25000.0,60,0.1355,575.8903292937513,C,0.0,25000.0,5183.61,0.0,0,0
15000.0,60,0.1154,330.19040601003314,C,0.0,15000.0,2724.49,0.0,0,0
16000.0,36,0.1399,546.77,C,0.0,16000.0,2883.18,0.0,0,0
10000.0,36,0.1042,324.65,B,8790.09,1209.91,407.55,0.0,29,0
5000.0,36,0.0917,159.4,B,778.83,4221.17,717.68,0.0,29,0
25000.0,36,0.0749,777.5406418872666,B,0.0,25000.0,754.65,0.0,0,0
20500.0,60,0.2623999999999999,616.7,E,0.0,20500.0,788.87,0.0,0,0
10000.0,36,0.1447,344.07,C,0.0,10000.0,1172.71,0.0,0,0
